id,city,district,road,building_num,floor,location
1960,서울특별시,관악구,청룡7길,33,1층,설입
1961,서울특별시,동작구,장승배기로10길,43,null,숭입
1962,서울특별시,동작구,상도로,172,null,숭입
1963,서울특별시,서대문구,연세로9길,10-3,null,신촌
1964,서울특별시,관악구,청림2길,15-12,null,설입
1965,서울특별시,서대문구,연세로12길,32,null,신촌
1966,서울특별시,동작구,상도로,379,null,숭입
1967,서울특별시,관악구,봉천로,497,null,설입
1968,서울특별시,관악구,은천로,124,null,설입
1969,서울특별시,관악구,남부순환로,1741,null,설입
1970,서울특별시,관악구,남부순환로,1919,null,설입
1971,서울특별시,관악구,남부순환로230길,26,null,설입
1972,서울특별시,관악구,남부순환로230길,50,null,설입
1973,서울특별시,관악구,관악로11길,20,null,설입
1974,서울특별시,관악구,봉천로,456,null,설입
1975,서울특별시,관악구,낙성대역길,15,null,설입
1976,서울특별시,서대문구,연세로5길,26-9,null,신촌
1977,서울특별시,서대문구,연세로9길,17,null,신촌
1978,서울특별시,관악구,봉천로,382,null,설입
1979,서울특별시,동작구,성대로,75,null,숭입
1980,서울특별시,관악구,남부순환로224길,31,null,설입
1981,서울특별시,서대문구,연세로11길,30,null,신촌
1982,서울특별시,관악구,봉천로,469-17,null,설입
1983,서울특별시,관악구,쑥고개로,43,null,설입
1984,서울특별시,관악구,남부순환로230길,25,null,설입
1985,서울특별시,서대문구,명물길,18,null,신촌
1986,서울특별시,관악구,보라매로,15-2,null,설입
1987,서울특별시,동작구,장승배기로,10,null,숭입
1988,서울특별시,동작구,상도로19길,1,null,숭입
1989,서울특별시,관악구,봉천로,612,null,설입
1990,서울특별시,관악구,관악로,268,null,설입
1991,서울특별시,관악구,남부순환로208길,3,null,설입
1992,서울특별시,관악구,인헌길,55,null,설입
1993,서울특별시,서대문구,연세로7안길,16-3,null,신촌
1994,서울특별시,관악구,보라매로2길,2,null,설입
1995,서울특별시,관악구,봉천로,287-1,null,설입
1996,서울특별시,관악구,남부순환로,1870,null,설입
1997,서울특별시,관악구,봉천로13길,9,null,설입
1998,서울특별시,서대문구,신촌로,61-1,1층,신촌
1999,서울특별시,관악구,청룡1길,16,null,설입
2000,서울특별시,동작구,상도로,252,null,숭입
2001,서울특별시,관악구,봉천로,217,null,설입
2002,서울특별시,서대문구,연세로5다길,14,null,신촌
2003,서울특별시,서대문구,연세로5다길,28,null,신촌
2004,서울특별시,관악구,중앙길,25,null,설입
2005,서울특별시,관악구,봉천로,391,1층,설입
2006,서울특별시,서대문구,연세로5다길,35,null,신촌
2007,서울특별시,관악구,은천로,114,null,설입
2008,서울특별시,관악구,봉천로,372,null,설입
2009,서울특별시,관악구,은천로39길,22,null,설입
2010,서울특별시,동작구,성대로1길,17-2,null,숭입
2011,서울특별시,관악구,쑥고개로,65,null,설입
2012,서울특별시,관악구,관악로14길,22,null,설입
2013,서울특별시,관악구,양녕로,29,1층,설입
2014,서울특별시,관악구,봉천로43길,1,null,설입
2015,서울특별시,서대문구,명물길,36-4,null,신촌
2016,서울특별시,서대문구,연세로,25,null,신촌
2017,서울특별시,서대문구,명물길,46,null,신촌
2018,서울특별시,관악구,봉천로,287-1,null,설입
2019,서울특별시,관악구,남부순환로,1820,8층,설입
2020,서울특별시,관악구,관악로,231,null,설입
2021,서울특별시,관악구,양녕로,49,null,설입
2022,서울특별시,관악구,쑥고개로,90,null,설입
2023,서울특별시,관악구,관악로24길,14,지하1층,설입
2024,서울특별시,서대문구,연세로9길,34-1,null,신촌
2025,서울특별시,관악구,남부순환로,1904,null,설입
2026,서울특별시,관악구,남부순환로,1711,null,설입
2027,서울특별시,서대문구,연세로,27-1,3층,신촌
2028,서울특별시,동작구,양녕로25마길,45,null,숭입
2029,서울특별시,동작구,상도로15길,68,null,숭입
2030,서울특별시,관악구,쑥고개로,94,null,설입
2031,서울특별시,관악구,청룡1길,7,null,설입
2032,서울특별시,서대문구,연세로5가길,30,null,신촌
2033,서울특별시,동작구,성대로1길,22,null,숭입
2034,서울특별시,관악구,남부순환로,1710,null,설입
2035,서울특별시,동작구,상도로15길,131,null,숭입
2036,서울특별시,관악구,관악로,273,null,설입
2037,서울특별시,관악구,양녕로,28,null,설입
2038,서울특별시,관악구,당곡길,6,null,설입
2039,서울특별시,관악구,은천로,36,null,설입
2040,서울특별시,서대문구,연세로5가길,8-6,null,신촌
2041,서울특별시,서대문구,연세로7안길,16-4,null,신촌
2042,서울특별시,관악구,봉천로,449-1,null,설입
2043,서울특별시,관악구,봉천로,239,null,설입
2044,서울특별시,관악구,관악로12길,3-12,null,설입
2045,서울특별시,관악구,보라매로,16,null,설입
2046,서울특별시,동작구,성대로,30,null,숭입
2047,서울특별시,관악구,남부순환로230길,48,null,설입
2048,서울특별시,관악구,남부순환로234길,18,null,설입
2049,서울특별시,서대문구,연세로5나길,24,null,신촌
2050,서울특별시,관악구,관악로28길,32,null,설입
2051,서울특별시,관악구,은천로,152,null,설입
2052,서울특별시,동작구,상도로15길,104,null,숭입
2053,서울특별시,서대문구,연세로7안길,8,null,신촌
2054,서울특별시,관악구,인헌길,24,null,설입
2055,서울특별시,관악구,행운1길,120,null,설입
2056,서울특별시,관악구,보라매로,8,null,설입
2057,서울특별시,동작구,상도로,133,null,숭입
2058,서울특별시,관악구,관악로,155,null,설입
2059,서울특별시,동작구,국사봉1길,82,null,숭입
2060,서울특별시,관악구,참숯길,3,null,설입
2061,서울특별시,동작구,상도로15길,143,null,숭입
2062,서울특별시,서대문구,연세로5길,28,null,신촌
2063,서울특별시,동작구,상도로61길,34,null,숭입
2064,서울특별시,동작구,양녕로28길,42,null,숭입
2065,서울특별시,관악구,쑥고개로,45,null,설입
2066,서울특별시,서대문구,연세로7길,32,null,신촌
2067,서울특별시,서대문구,연세로4길,42-3,null,신촌
2068,서울특별시,서대문구,연세로7안길,10-3,null,신촌
2069,서울특별시,관악구,은천로25길,4,null,설입
2070,서울특별시,관악구,봉천로53길,22,null,설입
2071,서울특별시,서대문구,명물길,63,null,신촌
2072,서울특별시,서대문구,연세로5가길,1,null,신촌
2073,서울특별시,서대문구,연세로9길,34-1,null,신촌
2074,서울특별시,서대문구,명물길,21,null,신촌
2075,서울특별시,관악구,봉천로,390-1,null,설입
2076,서울특별시,관악구,청룡2길,8,null,설입
2077,서울특별시,관악구,관악로17길,32,null,설입
2078,서울특별시,관악구,남부순환로,1850,null,설입
2079,서울특별시,관악구,양녕로,20-1,null,설입
2080,서울특별시,관악구,청림길,16-3,null,설입
2081,서울특별시,관악구,남부순환로,1713,null,설입
2082,서울특별시,관악구,관악로16길,13,null,설입
2083,서울특별시,관악구,남부순환로,1714-1,null,설입
2084,서울특별시,관악구,관악로14길,60,null,설입
2085,서울특별시,동작구,상도로15길,98,null,숭입
2086,서울특별시,서대문구,연세로7안길,46,null,신촌
2087,서울특별시,관악구,관악로24길,45,null,설입
2088,서울특별시,관악구,낙성대로,22-11,null,설입
2089,서울특별시,관악구,낙성대로,22-13,null,설입
2090,서울특별시,관악구,은천로,143,1층,설입
2091,서울특별시,동작구,상도로30길,22,null,숭입
2092,서울특별시,관악구,관악로14길,16,null,설입
2093,서울특별시,관악구,인헌길,60,null,설입
2094,서울특별시,관악구,남부순환로,1869,null,설입
2095,서울특별시,관악구,봉천로,295,null,설입
2096,서울특별시,동작구,상도로22길,6,null,숭입
2097,서울특별시,서대문구,연세로5다길,6,null,신촌
2098,서울특별시,관악구,남부순환로230길,15,null,설입
2099,서울특별시,관악구,봉천로62길,5,null,설입
2100,서울특별시,서대문구,연세로5다길,22,null,신촌
2101,서울특별시,관악구,은천로2길,24,null,설입
2102,서울특별시,서대문구,연세로7길,34-5,null,신촌
2103,서울특별시,서대문구,신촌로,125,null,신촌
2104,서울특별시,서대문구,연세로7길,26,null,신촌
2105,서울특별시,서대문구,연세로4길,19,null,신촌
2106,서울특별시,서대문구,신촌로,1,지하4층,신촌
2107,서울특별시,관악구,관악로14길,88,지하1층,설입
2108,서울특별시,관악구,봉천로,493,null,설입
2109,서울특별시,서대문구,명물1길,2,null,신촌
2110,서울특별시,동작구,상도로61길,40,null,숭입
2111,서울특별시,동작구,양녕로,174,1층,숭입
2112,서울특별시,관악구,장군봉1길,56,지하1층,설입
2113,서울특별시,관악구,관악로,154-5,null,설입
2114,서울특별시,관악구,청룡4길,64,null,설입
2115,서울특별시,서대문구,연세로4길,51,null,신촌
2116,서울특별시,관악구,봉천로,441,null,설입
2117,서울특별시,관악구,관악로12길,109,null,설입
2118,서울특별시,관악구,행운1길,56,null,설입
2119,서울특별시,관악구,인헌길,36,null,설입
2120,서울특별시,관악구,관악로,184,null,설입
2121,서울특별시,관악구,봉천로7길,3,1층,설입
2122,서울특별시,관악구,보라매로,15,1층,설입
2123,서울특별시,동작구,성대로29길,68,null,숭입
2124,서울특별시,동작구,상도로15길,39,null,숭입
2125,서울특별시,서대문구,명물길,27-21,null,신촌
2126,서울특별시,동작구,성대로,18,null,숭입
2127,서울특별시,관악구,남부순환로233길,10,null,설입
2128,서울특별시,관악구,봉천로,535,null,설입
2129,서울특별시,서대문구,신촌로,87-20,null,신촌
2130,서울특별시,서대문구,연세로2길,19,null,신촌
2131,서울특별시,동작구,상도로62길,37,null,숭입
2132,서울특별시,관악구,양녕로,35-1,null,설입
2133,서울특별시,관악구,관악로,106,null,설입
2134,서울특별시,관악구,청림길,12,null,설입
2135,서울특별시,관악구,은천로23길,17,null,설입
2136,서울특별시,관악구,남부순환로,1945,null,설입
2137,서울특별시,동작구,상도로67길,21,null,숭입
2138,서울특별시,관악구,봉천로,541,2층,설입
2139,서울특별시,관악구,남부순환로,1820,8층,설입
2140,서울특별시,서대문구,연세로7안길,30,null,신촌
2141,서울특별시,관악구,관악로,206,null,설입
2142,서울특별시,관악구,남부순환로230길,50,null,설입
2143,서울특별시,서대문구,연세로5나길,8,1~2층,신촌
2144,서울특별시,동작구,상도로,258-1,null,숭입
2145,서울특별시,관악구,남부순환로210길,9,null,설입
2146,서울특별시,관악구,은천로6길,8,null,설입
2147,서울특별시,관악구,청룡2길,42-3,null,설입
2148,서울특별시,서대문구,명물길,46-5,null,신촌
2149,서울특별시,관악구,남부순환로,1677-20,null,설입
2150,서울특별시,서대문구,연세로7안길,25,null,신촌
2151,서울특별시,서대문구,연세로12길,23,null,신촌
2152,서울특별시,관악구,봉천로25길,9,null,설입
2153,서울특별시,관악구,남부순환로230길,18,null,설입
2154,서울특별시,관악구,남부순환로233길,7,null,설입
2155,서울특별시,동작구,상도로,210,null,숭입
2156,서울특별시,관악구,은천로,21,null,설입
2157,서울특별시,관악구,봉천로,407,null,설입
2158,서울특별시,관악구,남부순환로,1917,null,설입
2159,서울특별시,동작구,상도로61길,48,null,숭입
2160,서울특별시,관악구,봉천로,435,null,설입
2161,서울특별시,서대문구,연세로7안길,42,null,신촌
2162,서울특별시,서대문구,성산로,406,null,신촌
2163,서울특별시,관악구,청룡중앙길,11,null,설입
2164,서울특별시,서대문구,연세로5가길,3,null,신촌
2165,서울특별시,동작구,상도로60길,1,null,숭입
2166,서울특별시,동작구,국사봉1길,108,null,숭입
2167,서울특별시,동작구,상도로,152,null,숭입
2168,서울특별시,서대문구,명물길,27-18,null,신촌
2169,서울특별시,관악구,남부순환로,1915,null,설입
2170,서울특별시,서대문구,연세로9길,37,null,신촌
2171,서울특별시,관악구,남부순환로206길,5,null,설입
2172,서울특별시,서대문구,연세로5가길,27,null,신촌
2173,서울특별시,서대문구,연세로7안길,43,null,신촌
2174,서울특별시,관악구,관악로14길,30,null,설입
2175,서울특별시,관악구,인헌9길,13,null,설입
2176,서울특별시,관악구,양녕로,46,1층,설입
2177,서울특별시,관악구,관악로24길,43-1,null,설입
2178,서울특별시,관악구,쑥고개로,85,null,설입
2179,서울특별시,관악구,청림2길,35-3,null,설입
2180,서울특별시,관악구,남부순환로234길,31,null,설입
2181,서울특별시,동작구,상도로,219,null,숭입
2182,서울특별시,관악구,남부순환로,1932,null,설입
2183,서울특별시,관악구,국회단지길,26,null,설입
2184,서울특별시,동작구,상도로15길,110,null,숭입
2185,서울특별시,관악구,관악로5길,30,null,설입
2186,서울특별시,동작구,상도로62길,44,null,숭입
2187,서울특별시,관악구,국회단지2길,19,null,설입
2188,서울특별시,관악구,청룡길,6,null,설입
2189,서울특별시,관악구,솔밭로,6,null,설입
2190,서울특별시,관악구,낙성대역길,77,null,설입
2191,서울특별시,관악구,장군봉1길,32,null,설입
2192,서울특별시,동작구,상도로61길,40,null,숭입
2193,서울특별시,동작구,사당로,20,null,숭입
2194,서울특별시,관악구,행운1길,64,null,설입
2195,서울특별시,관악구,남부순환로234길,27,null,설입
2196,서울특별시,관악구,봉천로,384,null,설입
2197,서울특별시,서대문구,연세로11길,21,null,신촌
2198,서울특별시,동작구,국사봉길,74,null,숭입
2199,서울특별시,동작구,상도로30길,39,null,숭입
2200,서울특별시,서대문구,신촌로11길,12,null,신촌
2201,서울특별시,관악구,양녕로,63,null,설입
2202,서울특별시,관악구,보라매로,8,null,설입
2203,서울특별시,동작구,상도로26길,11,null,숭입
2204,서울특별시,서대문구,연세로5길,32,null,신촌
2205,서울특별시,관악구,행운1길,33,null,설입
2206,서울특별시,서대문구,연세로9길,14,null,신촌
2207,서울특별시,관악구,관악로,139,null,설입
2208,서울특별시,관악구,은천로23길,10,null,설입
2209,서울특별시,동작구,상도로37길,62,null,숭입
2210,서울특별시,관악구,은천로,114,null,설입
2211,서울특별시,관악구,장군봉1길,45,null,설입
2212,서울특별시,서대문구,연세로,12,지하1층,신촌
2213,서울특별시,관악구,낙성대로,22-5,null,설입
2214,서울특별시,관악구,관악로14길,105,null,설입
2215,서울특별시,관악구,쑥고개로,89,null,설입
2216,서울특별시,서대문구,연세로7안길,29,null,신촌
2217,서울특별시,관악구,관악로,204,null,설입
2218,서울특별시,서대문구,연세로4길,36,null,신촌
2219,서울특별시,관악구,쑥고개로,55,null,설입
2220,서울특별시,동작구,상도로58길,4,null,숭입
2221,서울특별시,관악구,남부순환로,1881,1층,설입
2222,서울특별시,관악구,행운1길,24,null,설입
2223,서울특별시,관악구,당곡길,16,null,설입
2224,서울특별시,동작구,상도로67길,27,null,숭입
2225,서울특별시,관악구,남부순환로210길,8,null,설입
2226,서울특별시,관악구,보라매로,17,null,설입
2227,서울특별시,관악구,관악로15길,39,null,설입
2228,서울특별시,서대문구,연세로5가길,25,null,신촌
2229,서울특별시,관악구,봉천로,550,null,설입
2230,서울특별시,관악구,봉천로,584,null,설입
2231,서울특별시,동작구,상도로47길,4,null,숭입
2232,서울특별시,서대문구,연세로5다길,26,null,신촌
2233,서울특별시,서대문구,명물길,43-3,null,신촌
2234,서울특별시,관악구,봉천로27길,41,null,설입
2235,서울특별시,관악구,관악로,1,지하1층-지상1층,설입
2236,서울특별시,관악구,남부순환로,1679,null,설입
2237,서울특별시,동작구,상도로52길,28,null,숭입
2238,서울특별시,서대문구,신촌로,67,null,신촌
2239,서울특별시,관악구,봉천로,486,null,설입
2240,서울특별시,관악구,남부순환로248길,20,null,설입
2241,서울특별시,동작구,상도로30길,63-5,null,숭입
2242,서울특별시,관악구,남부순환로226길,12,null,설입
2243,서울특별시,서대문구,명물1길,2,null,신촌
2244,서울특별시,관악구,봉천로23나길,52,null,설입
2245,서울특별시,서대문구,연세로7길,18,null,신촌
2246,서울특별시,동작구,흑석로,24-1,null,숭입
2247,서울특별시,서대문구,연세로5나길,30-16,null,신촌
2248,서울특별시,동작구,상도로,341-2,null,숭입
2249,서울특별시,서대문구,신촌로,53,null,신촌
2250,서울특별시,관악구,남부순환로,1739-9,null,설입
2251,서울특별시,동작구,장승배기로,56,null,숭입
2252,서울특별시,관악구,관악로,146,null,설입
2253,서울특별시,동작구,상도로,341-1,null,숭입
2254,서울특별시,동작구,상도로37길,63,1층,숭입
2255,서울특별시,관악구,남부순환로234길,34,null,설입
2256,서울특별시,관악구,관악로16길,25,null,설입
2257,서울특별시,서대문구,연세로7길,18,null,신촌
2258,서울특별시,동작구,상도로,362-1,null,숭입
2259,서울특별시,서대문구,명물길,21,null,신촌
2260,서울특별시,관악구,인헌길,56,1층,설입
2261,서울특별시,서대문구,연세로4길,50,null,신촌
2262,서울특별시,관악구,남부순환로231길,11,null,설입
2263,서울특별시,서대문구,연세로12길,19,null,신촌
2264,서울특별시,관악구,쑥고개로30길,22,null,설입
2265,서울특별시,동작구,상도로,158,null,숭입
2266,서울특별시,동작구,상도로19길,1,null,숭입
2267,서울특별시,동작구,상도로34길,28,null,숭입
2268,서울특별시,서대문구,연세로5다길,22-4,null,신촌
2269,서울특별시,동작구,성대로,87,null,숭입
2270,서울특별시,관악구,남부순환로214길,41,null,설입
2271,서울특별시,관악구,쑥고개로11길,31,null,설입
2272,서울특별시,관악구,인헌길,31,null,설입
2273,서울특별시,관악구,은천로,31,null,설입
2274,서울특별시,관악구,청룡길,30,null,설입
2275,서울특별시,관악구,남부순환로216길,13,null,설입
2276,서울특별시,서대문구,명물길,32,null,신촌
2277,서울특별시,동작구,성대로,87,null,숭입
2278,서울특별시,서대문구,연세로4길,28,null,신촌
2279,서울특별시,관악구,관악로24길,14,지하1층,설입
2280,서울특별시,동작구,상도로61길,72,null,숭입
2281,서울특별시,관악구,봉천로,595,null,설입
2282,서울특별시,관악구,관악로14길,88,1층,설입
2283,서울특별시,관악구,은천로24길,1,null,설입
2284,서울특별시,관악구,장군봉2길,32,null,설입
2285,서울특별시,관악구,관악로16길,35,null,설입
2286,서울특별시,관악구,남부순환로216길,2,null,설입
2287,서울특별시,서대문구,신촌로,55,null,신촌
2288,서울특별시,관악구,봉천로,213-6,null,설입
2289,서울특별시,관악구,관악로24길,72,null,설입
2290,서울특별시,관악구,봉천로25길,4,null,설입
